customer_id,tenure_months,monthly_charges,total_charges,support_calls_6m,late_payments_12m,extra_services,contract,internet_service,payment_method,paperless_billing,senior_citizen,has_dependents,churned
C000313,9,39.4,363.1,1,0,5,One year,DSL,Credit card,True,False,False,0
C000314,10,79.41,811.16,1,1,1,Month-to-month,Fibre optic,Bank transfer,False,False,False,0
C000315,18,64.62,1185.12,0,0,2,Two year,Fibre optic,Credit card,True,False,False,1
C000316,21,15.0,310.42,1,0,2,Two year,None,Credit card,True,False,False,1
C000317,11,118.19,,0,0,1,Month-to-month,Fibre optic,Electronic cheque,False,True,True,1
C000318,6,84.3,541.33,0,0,1,Month-to-month,Fibre optic,Credit card,True,False,True,1
C000319,43,85.91,3742.2,1,0,3,Two year,Fibre optic,Bank transfer,False,False,False,0
C000320,11,70.41,760.59,2,0,1,Two year,Fibre optic,Electronic cheque,False,False,False,1
C000321,12,19.88,228.09,1,1,5,Month-to-month,None,Credit card,True,False,False,0
C000322,13,57.93,742.19,2,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C000323,23,18.1,401.86,2,1,1,Month-to-month,None,Credit card,False,False,False,1
C000324,3,75.38,228.63,0,1,3,Two year,DSL,Credit card,True,False,False,0
C000325,54,108.27,5606.75,2,2,5,Two year,Fibre optic,Post,False,False,False,0
C000326,11,19.3,,0,0,5,Two year,None,Electronic cheque,True,False,True,0
C000327,23,30.17,697.92,0,1,2,Month-to-month,None,,False,True,False,0
C000328,5,48.14,229.69,0,0,2,Two year,Fibre optic,Electronic cheque,False,True,True,0
C000329,17,68.98,1179.59,1,0,4,Month-to-month,Fibre optic,Post,True,False,False,1
C000330,48,23.76,1194.98,0,2,3,Month-to-month,None,Electronic cheque,False,False,True,0
C000331,44,44.33,1973.87,0,1,2,Month-to-month,DSL,Bank transfer,True,False,False,0
C000332,23,21.15,496.69,0,0,3,Month-to-month,None,Electronic cheque,True,False,False,1
C000333,7,56.53,402.76,0,0,0,One year,DSL,,True,False,False,0
C000334,34,59.76,1914.52,1,0,5,Month-to-month,DSL,Post,False,False,False,0
C000335,3,77.03,215.77,1,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,True,0
C000336,7,128.38,910.47,1,1,0,Two year,Fibre optic,Credit card,False,False,True,1
C000337,14,74.36,1062.19,0,0,0,Month-to-month,Fibre optic,Credit card,True,False,True,1
C000338,3,46.63,141.83,1,1,1,Month-to-month,DSL,Credit card,True,False,True,1
C000339,10,15.0,151.33,0,0,5,Month-to-month,None,Electronic cheque,True,False,False,0
C000340,26,73.85,1880.42,0,0,4,Month-to-month,Fibre optic,Credit card,True,True,True,1
C000341,8,25.78,208.67,1,1,5,Month-to-month,None,Credit card,True,False,False,0
C000342,27,59.85,1658.71,1,0,4,One year,DSL,Post,True,False,False,0
C000343,63,89.93,5582.73,1,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,True,0
C000344,20,61.73,1204.5,2,1,0,Month-to-month,DSL,Post,False,False,True,1
C000345,27,82.47,2135.4,3,1,0,Two year,Fibre optic,Post,False,False,False,1
C000346,35,55.51,1865.91,0,0,3,Month-to-month,DSL,Electronic cheque,True,False,False,0
C000347,10,42.16,416.12,1,2,2,One year,DSL,,False,True,False,0
C000348,26,95.56,2497.45,2,1,1,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C000349,10,56.4,587.63,0,1,2,Two year,Fibre optic,Electronic cheque,False,False,True,0
C000350,19,77.43,1444.72,0,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C000351,29,56.75,1585.87,0,0,0,One year,Fibre optic,Credit card,False,False,True,0
C000352,7,98.72,696.42,2,1,4,One year,Fibre optic,Electronic cheque,True,False,False,1
C000353,1,84.61,83.23,0,0,3,One year,Fibre optic,Electronic cheque,True,False,False,1
C000354,7,85.07,617.45,1,0,3,Two year,Fibre optic,Electronic cheque,True,False,False,0
C000355,32,20.22,661.01,1,1,1,Month-to-month,None,Electronic cheque,True,False,True,0
C000356,6,25.36,154.76,2,1,3,Month-to-month,None,Electronic cheque,True,False,False,1
C000357,31,58.24,1729.69,0,0,3,Two year,DSL,Credit card,False,False,False,0
C000358,7,104.0,714.63,1,1,5,Two year,Fibre optic,Credit card,False,False,True,0
C000359,13,20.31,272.01,0,0,3,Month-to-month,None,Electronic cheque,True,False,False,0
C000360,15,25.97,386.79,1,1,0,One year,None,Credit card,True,False,True,0
C000361,6,81.65,457.24,0,0,4,One year,Fibre optic,Credit card,True,False,False,1
C000362,13,89.56,1222.41,1,0,3,One year,Fibre optic,Credit card,True,True,True,1
C000363,3,71.77,213.27,0,0,0,Two year,Fibre optic,Electronic cheque,True,True,True,0
C000364,11,20.6,228.7,0,0,0,Two year,None,Post,True,False,True,0
C000365,14,61.84,876.47,1,0,2,Month-to-month,Fibre optic,Bank transfer,False,True,True,0
C000366,1,64.24,63.99,0,0,5,One year,DSL,Electronic cheque,True,False,False,0
C000367,7,17.07,123.73,0,1,0,Month-to-month,None,Credit card,False,False,False,1
C000368,19,85.86,1623.09,3,0,2,Month-to-month,Fibre optic,Credit card,False,False,False,1
C000369,5,48.52,240.24,1,2,4,Two year,DSL,Bank transfer,False,False,True,0
C000370,21,25.41,572.86,0,0,1,One year,DSL,Credit card,False,False,True,0
C000371,22,79.24,1658.07,0,0,2,Month-to-month,Fibre optic,Credit card,False,False,True,1
C000372,18,99.2,1794.19,1,1,0,One year,Fibre optic,Credit card,True,False,False,0
C000373,26,85.64,2251.98,2,1,4,Month-to-month,Fibre optic,Bank transfer,False,False,False,1
C000374,3,78.34,239.32,1,0,0,Month-to-month,DSL,Electronic cheque,False,False,False,0
C000375,30,71.76,2278.75,0,0,4,One year,DSL,Electronic cheque,False,False,False,1
C000376,6,62.0,373.54,0,1,5,One year,Fibre optic,Credit card,True,False,False,1
C000377,16,60.15,930.5,0,0,1,Month-to-month,DSL,Bank transfer,True,False,False,1
C000378,47,72.74,3444.04,0,0,4,Month-to-month,Fibre optic,Electronic cheque,False,True,True,0
C000379,11,73.78,810.31,0,1,5,One year,Fibre optic,Post,True,False,False,0
C000380,15,46.8,726.73,0,0,5,Month-to-month,DSL,Electronic cheque,False,False,False,0
C000381,6,77.67,475.85,3,0,1,Two year,Fibre optic,Post,False,False,True,1
C000382,47,71.48,3338.85,0,1,2,Month-to-month,DSL,Bank transfer,True,False,False,0
C000383,7,106.02,731.77,2,0,5,Two year,Fibre optic,Credit card,False,False,False,0
C000384,24,67.48,1639.2,2,1,1,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C000385,35,93.97,3316.29,1,0,3,Month-to-month,Fibre optic,Credit card,True,False,False,1
C000386,25,22.7,540.42,0,0,4,Month-to-month,None,Bank transfer,False,False,True,0
C000387,19,70.9,1290.22,0,0,3,One year,DSL,Post,False,False,True,0
C000388,16,23.48,380.99,1,2,4,Two year,None,,True,False,True,0
C000389,5,66.8,324.18,1,0,2,Month-to-month,DSL,Post,True,False,False,0
C000390,45,28.73,1239.02,0,1,5,Month-to-month,None,Post,False,False,False,0
C000391,18,43.01,781.55,1,0,0,Month-to-month,DSL,Bank transfer,False,False,False,0
C000392,15,101.92,1473.34,4,0,1,One year,Fibre optic,Post,False,False,False,1
C000393,6,45.59,271.27,0,0,2,Month-to-month,DSL,Electronic cheque,False,False,False,0
C000394,16,93.73,,2,0,3,Two year,Fibre optic,Electronic cheque,False,False,False,1
C000395,14,98.69,1333.49,1,2,4,Month-to-month,DSL,Bank transfer,True,False,True,0
C000396,47,87.81,4191.37,1,1,3,One year,DSL,Bank transfer,False,True,False,0
C000397,15,69.1,1061.27,0,2,2,Two year,DSL,Electronic cheque,True,False,False,0
C000398,16,48.73,755.64,0,2,4,Month-to-month,DSL,Bank transfer,False,False,False,0
C000399,6,130.0,815.21,0,0,2,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C000400,8,89.42,698.43,2,0,5,Two year,Fibre optic,Post,True,False,False,1
C000401,22,78.96,1752.87,1,1,4,Month-to-month,DSL,Post,True,False,False,1
C000402,2,19.76,38.26,0,0,5,One year,None,Credit card,False,False,True,0
C000403,30,85.45,2499.89,0,0,5,Two year,Fibre optic,Electronic cheque,True,False,True,0
C000404,30,59.23,1853.39,0,0,4,Month-to-month,DSL,Bank transfer,False,False,True,0
C000405,7,51.06,375.69,3,0,2,Two year,Fibre optic,Credit card,False,False,True,0
C000406,19,56.15,1096.56,0,0,2,Month-to-month,Fibre optic,Credit card,True,False,False,0
C000407,35,92.74,3197.34,1,1,3,One year,Fibre optic,Electronic cheque,False,True,True,0
C000408,14,22.56,305.88,0,1,2,Month-to-month,None,Credit card,False,False,True,0
C000409,12,66.25,751.23,3,0,3,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C000410,13,28.2,368.58,0,1,4,Month-to-month,None,Credit card,True,False,True,1
C000411,18,65.02,1107.76,1,0,2,Month-to-month,Fibre optic,Bank transfer,False,False,False,1
C000412,9,17.02,151.44,1,0,2,Month-to-month,None,Bank transfer,True,False,False,0
C000413,11,77.53,864.92,2,0,3,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C000414,18,86.93,1519.43,4,0,4,One year,Fibre optic,Electronic cheque,True,False,True,1
C000415,10,101.17,1008.26,1,1,0,Month-to-month,Fibre optic,Post,False,False,True,1
C000416,5,98.63,485.81,4,1,5,Month-to-month,Fibre optic,Bank transfer,False,False,True,1
C000417,2,50.26,101.9,2,0,5,Month-to-month,DSL,Bank transfer,True,False,True,0
C000418,15,51.9,777.71,2,1,3,Month-to-month,DSL,,False,False,True,1
C000419,34,54.5,1813.45,0,0,4,Month-to-month,DSL,Electronic cheque,True,False,True,1
C000420,20,55.35,1060.56,0,0,3,Month-to-month,DSL,Post,False,False,False,0
C000421,5,15.0,79.32,0,0,5,One year,None,Credit card,False,False,True,0
C000422,8,83.09,651.31,1,2,4,One year,Fibre optic,Post,True,False,True,0
C000423,12,55.37,646.02,1,0,4,One year,DSL,Bank transfer,False,False,False,0
C000424,48,91.3,4535.34,2,0,3,Month-to-month,Fibre optic,Post,True,False,False,0
C000425,50,87.86,4370.93,2,1,2,Two year,DSL,Credit card,True,False,False,0
C000426,46,28.25,1335.75,3,1,3,One year,None,Post,True,True,False,0
C000427,17,16.98,288.48,0,0,0,One year,None,,True,False,True,0
C000428,72,55.34,4011.97,0,3,4,Month-to-month,DSL,,True,False,False,0
C000429,8,84.96,689.16,1,0,1,Month-to-month,Fibre optic,Electronic cheque,False,False,True,1
C000430,11,15.0,164.69,0,0,0,Month-to-month,None,Bank transfer,True,False,False,0
C000431,28,97.14,2636.3,2,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,True,0
C000432,18,24.67,437.82,1,0,4,One year,None,Credit card,True,False,False,0
C000433,19,85.69,1521.61,0,1,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C000434,6,39.5,241.61,1,0,1,Month-to-month,DSL,Electronic cheque,True,False,False,0
C000435,14,108.25,1480.82,0,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,False,0
C000436,8,86.77,668.03,1,2,4,Month-to-month,DSL,Electronic cheque,False,False,False,0
C000437,4,15.0,61.12,0,2,3,Month-to-month,None,Credit card,True,False,True,0
C000438,9,99.92,898.4,2,0,3,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C000439,18,60.64,1128.2,0,0,0,Month-to-month,DSL,Electronic cheque,True,False,True,0
C000440,25,73.93,1729.83,2,1,2,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C000441,2,88.06,174.17,2,0,4,One year,Fibre optic,Electronic cheque,True,False,False,1
C000442,15,33.08,487.16,1,0,2,Two year,None,Electronic cheque,False,False,False,0
C000443,14,55.22,790.94,3,0,5,Two year,Fibre optic,Credit card,False,False,True,0
C000444,18,70.22,1270.6,1,0,1,One year,Fibre optic,Credit card,True,False,True,1
C000445,5,71.16,372.97,1,0,1,Month-to-month,DSL,Electronic cheque,True,False,False,1
C000446,6,15.0,94.58,0,0,2,One year,None,Credit card,True,False,False,0
C000447,35,94.4,3371.89,1,1,3,Two year,Fibre optic,,False,False,False,0
C000448,7,66.07,466.37,1,0,0,Month-to-month,DSL,,True,False,False,1
C000449,11,117.57,1238.95,2,1,0,Month-to-month,Fibre optic,Post,True,False,True,1
C000450,12,84.59,1032.72,0,1,2,One year,Fibre optic,Post,False,False,False,1
C000451,8,87.78,746.89,2,1,1,Month-to-month,Fibre optic,Post,True,False,False,1
C000452,21,66.24,1445.39,0,0,2,One year,DSL,Credit card,False,False,False,0
C000453,20,90.76,1785.24,2,1,0,Month-to-month,Fibre optic,Credit card,True,False,False,1
C000454,13,30.61,394.51,1,0,1,Month-to-month,None,Post,False,False,False,0
C000455,9,46.34,439.41,0,0,1,One year,DSL,Electronic cheque,True,True,False,0
C000456,13,40.46,508.16,0,2,0,One year,DSL,Post,False,True,True,0
C000457,16,25.7,414.44,1,0,2,One year,None,Credit card,True,False,False,0
C000458,8,112.18,879.64,0,2,4,Two year,Fibre optic,Electronic cheque,True,False,False,1
C000459,22,85.48,1854.06,1,0,5,Two year,Fibre optic,Electronic cheque,True,False,False,0
C000460,30,19.61,595.41,0,0,4,Month-to-month,None,Electronic cheque,False,True,True,0
C000461,39,28.94,1148.59,0,0,4,Two year,DSL,Credit card,False,False,False,0
C000462,37,26.64,971.41,2,0,5,Month-to-month,None,Post,True,False,True,0
C000463,12,65.49,806.41,0,0,2,Month-to-month,Fibre optic,Credit card,False,False,False,0
C000464,16,71.05,1161.76,0,1,0,Two year,DSL,Electronic cheque,True,False,False,1
C000465,13,15.0,199.53,1,1,5,Month-to-month,None,Electronic cheque,True,False,True,0
C000466,13,91.19,1193.15,3,2,0,Two year,Fibre optic,Bank transfer,True,False,False,1
C000467,12,56.11,703.58,0,0,3,Month-to-month,DSL,Credit card,True,True,False,1
C000468,15,18.31,266.42,1,0,1,Month-to-month,None,Credit card,True,False,False,1
C000469,33,23.56,781.6,2,2,3,Month-to-month,None,Post,True,False,False,0
C000470,19,18.95,356.2,0,0,0,One year,None,Post,True,True,False,1
C000471,5,70.35,355.44,1,0,3,Two year,DSL,Credit card,True,False,False,0
C000472,29,40.66,1218.55,1,1,3,Month-to-month,DSL,Electronic cheque,True,False,False,0
C000473,18,73.04,1263.46,1,0,5,Month-to-month,Fibre optic,Credit card,True,False,False,1
C000474,21,31.41,659.73,0,1,4,Month-to-month,None,Electronic cheque,False,False,True,0
C000475,19,69.26,1294.38,0,2,3,Month-to-month,DSL,Credit card,True,False,False,1
C000476,19,70.66,1390.74,1,1,1,One year,Fibre optic,Credit card,True,False,True,0
C000477,20,50.56,1059.06,0,1,5,One year,DSL,Electronic cheque,True,False,True,0
C000478,3,76.52,221.64,1,1,4,Month-to-month,Fibre optic,Post,False,False,False,1
C000479,21,58.2,1244.24,1,0,2,Month-to-month,Fibre optic,Bank transfer,False,False,False,0
C000480,8,60.55,532.88,2,0,1,One year,DSL,Bank transfer,False,False,False,0
C000481,10,81.41,819.34,1,1,1,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C000482,15,69.74,1045.25,1,1,4,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C000483,43,79.58,3464.72,1,1,5,One year,Fibre optic,Post,True,False,False,0
C000484,6,15.0,92.48,1,0,1,Month-to-month,None,Credit card,False,False,False,0
C000485,15,72.14,1127.61,0,0,1,Month-to-month,DSL,Electronic cheque,True,False,False,1
C000486,12,61.33,770.67,0,0,2,Month-to-month,DSL,Post,False,False,True,1
C000487,29,103.49,2912.31,0,2,4,One year,Fibre optic,Credit card,False,False,True,0
C000488,12,105.35,1309.09,0,1,5,Month-to-month,Fibre optic,Bank transfer,True,False,False,0
C000489,18,77.72,1396.86,0,1,5,Two year,DSL,Post,True,False,False,0
C000490,6,22.18,132.39,2,1,4,Month-to-month,None,Credit card,False,False,False,0
C000491,32,69.53,2207.56,1,0,3,Month-to-month,DSL,Post,False,False,False,0
C000492,4,60.34,246.78,0,0,0,One year,DSL,Credit card,True,False,False,0
C000493,21,15.29,316.15,1,0,5,Month-to-month,None,Electronic cheque,True,False,False,0
C000494,18,15.0,281.04,1,0,2,Month-to-month,None,Post,False,False,False,0
C000495,20,76.67,1526.55,1,0,1,Month-to-month,Fibre optic,Credit card,True,False,False,1
C000496,4,67.49,276.56,0,0,1,One year,DSL,Credit card,True,True,False,1
C000497,12,72.51,884.89,5,0,2,Month-to-month,Fibre optic,Credit card,True,False,True,1
C000498,28,51.56,1400.28,2,0,2,Two year,DSL,Electronic cheque,False,False,False,0
C000499,47,98.95,4525.28,2,2,5,Month-to-month,Fibre optic,Credit card,True,False,False,1
C000500,14,92.75,1324.54,2,1,1,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C000501,26,80.83,2015.51,0,0,2,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C000502,17,78.74,1344.38,2,1,0,Month-to-month,Fibre optic,Credit card,True,False,False,0
C000503,14,88.15,1216.76,0,0,1,Two year,Fibre optic,,True,True,False,1
C000504,11,57.5,624.68,2,2,5,Month-to-month,DSL,Bank transfer,True,False,False,0
C000505,15,54.85,832.13,0,0,5,Two year,DSL,Credit card,True,False,False,0
C000506,24,21.58,538.44,0,2,5,Month-to-month,None,Bank transfer,True,True,False,0
C000507,26,40.34,1065.84,3,0,0,Month-to-month,DSL,Post,True,False,True,0
C000508,5,60.5,290.13,0,0,2,Month-to-month,DSL,Credit card,False,False,False,1
C000509,10,58.76,588.47,0,0,5,One year,DSL,Credit card,True,False,False,0
C000510,6,75.79,466.27,2,1,3,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C000511,16,72.28,1145.13,1,1,2,One year,Fibre optic,Credit card,True,False,False,0
C000512,11,71.43,783.32,1,0,3,Two year,Fibre optic,Electronic cheque,False,False,False,0
C000513,19,120.99,2261.01,1,0,4,One year,Fibre optic,Credit card,True,False,False,0
C000514,20,86.23,1782.17,1,1,1,Month-to-month,Fibre optic,Credit card,False,False,False,1
C000515,1,61.41,59.55,0,1,4,One year,DSL,Post,False,True,False,1
C000516,15,27.59,408.7,1,1,4,Month-to-month,None,Bank transfer,True,False,True,1
C000517,33,17.56,561.16,0,1,2,Month-to-month,None,Credit card,True,True,False,0
C000518,10,84.2,861.95,1,1,1,Month-to-month,Fibre optic,Electronic cheque,False,False,False,0
C000519,10,76.03,736.78,0,0,4,Two year,Fibre optic,Credit card,False,True,False,0
C000520,30,87.4,2563.4,2,0,1,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C000521,26,72.91,1877.59,1,0,3,One year,DSL,Electronic cheque,True,False,False,1
C000522,6,78.15,470.6,2,0,0,One year,DSL,Electronic cheque,False,False,False,1
C000523,25,21.06,520.36,0,1,5,Month-to-month,None,Bank transfer,False,False,True,0
C000524,8,63.61,508.94,0,0,0,Month-to-month,DSL,Bank transfer,True,False,False,1
C000525,10,56.49,532.34,0,0,5,One year,DSL,Credit card,True,False,True,1
C000526,6,73.35,449.06,2,1,3,Month-to-month,Fibre optic,Credit card,False,False,True,1
C000527,5,79.42,400.9,0,0,2,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C000528,16,86.96,1394.16,1,0,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,0
C000529,4,68.63,253.96,2,0,1,Two year,DSL,Electronic cheque,True,False,False,0
C000530,17,88.46,1505.23,2,0,0,Month-to-month,Fibre optic,Credit card,True,False,False,0
C000531,16,75.15,1177.61,1,0,4,Month-to-month,DSL,Credit card,False,False,True,1
C000532,13,26.23,334.39,0,1,0,Month-to-month,None,Electronic cheque,False,True,True,1
C000533,10,57.57,575.3,1,1,0,Month-to-month,DSL,Bank transfer,False,False,False,0
C000534,9,50.46,470.44,1,1,2,Two year,DSL,Bank transfer,True,True,True,0
C000535,6,74.45,471.35,1,1,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C000536,39,49.31,1992.49,0,0,3,One year,DSL,Post,False,True,False,0
C000537,13,69.44,899.14,0,0,5,One year,Fibre optic,Credit card,False,False,False,1
C000538,12,62.68,788.7,0,0,2,Month-to-month,DSL,Electronic cheque,False,True,True,1
C000539,7,82.73,604.83,0,3,1,One year,Fibre optic,Electronic cheque,False,True,False,1
C000540,36,44.29,1597.93,0,3,0,Two year,DSL,Electronic cheque,False,False,True,0
C000541,9,75.38,640.71,0,0,0,One year,Fibre optic,Post,True,False,False,1
C000542,18,68.78,1206.41,1,0,5,One year,DSL,Electronic cheque,False,False,False,0
C000543,21,96.89,1901.86,1,0,1,Month-to-month,DSL,Post,False,False,False,1
C000544,16,62.24,981.81,2,0,3,Two year,DSL,Electronic cheque,True,False,False,0
C000545,4,18.15,72.76,2,0,3,Month-to-month,None,Bank transfer,True,False,False,0
C000546,24,92.3,2101.59,2,0,5,One year,Fibre optic,Bank transfer,True,False,False,0
C000547,9,67.21,621.07,0,1,2,Month-to-month,DSL,Electronic cheque,False,False,False,0
C000548,26,39.16,1023.78,0,1,3,One year,DSL,Credit card,True,False,False,0
C000549,14,73.35,970.46,0,0,1,Two year,DSL,Electronic cheque,False,False,True,0
C000550,22,61.83,1369.15,0,4,2,One year,DSL,Electronic cheque,False,False,True,0
